0	19.066667
1	18.133333
2	-9.000000
3	-5.733333
4	-20.533333
5	19.666667
6	2.066667
7	25.733333
8	19.866667
9	0.866667
10	5.733333
11	2.666667
12	-16.933333
13	18.200000
14	-1.933333
15	-2.066667
16	23.266667
17	-5.000000
18	11.866667
19	2.000000
20	-1.466667
21	5.866667
22	0.533333
23	22.066667
24	-12.000000
25	2.266667
26	5.400000
27	20.133333
28	-0.666667
29	-0.933333
30	20.733333
31	10.333333
32	10.733333
33	-10.533333
34	-9.200000
35	13.200000
36	16.800000
37	17.400000
38	4.333333
39	1.000000
40	10.000000
41	5.866667
42	-7.066667
43	20.466667
44	21.000000
45	1.000000
46	3.333333
47	-3.133333
48	1.666667
49	14.333333
50	1.000000
51	11.866667
52	28.800000
53	6.933333
54	3.533333
55	21.333333
56	-3.333333
57	3.400000
58	27.400000
59	-0.133333
60	7.266667
61	18.866667
62	1.000000
63	1.000000
64	1.200000
65	9.066667
66	-3.333333
67	7.933333
68	2.933333
69	1.000000
70	14.600000
71	13.933333
72	0.800000
73	-2.666667
74	32.466667
75	5.933333
76	15.933333
77	12.200000
78	5.533333
79	26.000000
80	0.000000
81	0.000000
82	0.000000
83	7.800000
84	-6.800000
85	5.400000
86	14.000000
87	15.800000
88	-1.800000
89	0.000000
90	0.000000
91	7.800000
92	-1.000000
93	1.133333
94	24.333333
95	10.533333
96	-0.533333
97	-2.333333
98	28.333333
99	17.600000
100	9.866667
101	11.733333
102	20.866667
103	25.400000
104	17.666667
105	2.733333
106	0.000000
107	1.266667
108	1.133333
109	1.200000
110	2.200000
111	2.733333
112	-1.733333
113	3.933333
114	5.266667
115	3.000000
116	0.000000
117	1.000000
118	9.466667
119	1.600000
120	18.400000
121	14.466667
122	9.400000
123	1.866667
124	1.933333
125	4.133333
126	2.133333
127	-0.533333
128	7.000000
129	12.933333
130	3.466667
131	2.866667
132	1.866667
133	1.000000
134	5.400000
135	5.666667
136	21.666667
137	11.800000
138	3.666667
139	15.600000
140	21.000000
141	17.333333
142	4.733333
143	0.666667
144	-4.533333
145	1.000000
146	0.000000
147	-7.000000
148	2.866667
149	14.000000
150	16.400000
151	0.000000
152	2.933333
153	10.333333
154	17.133333
155	20.400000
156	1.466667
157	0.000000
158	8.400000
159	13.800000
160	19.933333
161	0.533333
162	0.000000
163	11.733333
164	6.866667
165	7.533333
166	12.466667
167	-1.466667
168	9.600000
169	11.333333
170	0.000000
171	0.000000
172	0.000000
173	0.133333
174	0.000000
175	-7.666667
176	30.933333
177	1.933333
178	6.933333
179	0.000000
180	9.200000
181	0.000000
182	0.000000
183	16.266667
184	13.600000
185	23.466667
186	0.333333
187	-1.800000
188	29.333333
189	-6.866667
190	-0.933333
191	10.066667
192	21.200000
193	19.866667
194	47.866667
195	9.600000
196	2.533333
197	-4.000000
198	0.000000
199	0.000000
200	2.733333
201	1.000000
202	6.466667
203	1.133333
204	16.666667
205	0.000000
206	11.533333
207	19.333333
208	-11.933333
209	-9.000000
210	4.800000
211	10.200000
212	5.933333
213	0.933333
214	8.066667
215	4.000000
216	5.600000
217	4.066667
218	4.333333
219	0.000000
220	-3.866667
221	18.466667
222	2.333333
223	8.266667
224	-1.800000
225	-2.133333
226	-3.866667
227	25.200000
228	7.266667
229	11.200000
230	5.800000
231	8.600000
232	14.400000
233	15.333333
234	1.000000
235	9.466667
236	0.000000
237	-4.200000
238	11.066667
239	7.533333
240	8.733333
241	-16.666667
242	0.266667
243	3.933333
244	-2.133333
245	5.800000
246	8.066667
247	0.000000
248	-9.466667
249	21.066667
250	-10.000000
251	2.000000
252	29.200000
253	3.333333
254	7.866667
255	8.333333
256	8.133333
257	7.866667
258	0.000000
259	24.866667
260	13.200000
261	25.733333
262	7.800000
263	23.333333
264	10.866667
265	7.533333
266	0.000000
267	0.000000
268	0.000000
269	10.200000
270	2.533333
271	0.000000
272	0.000000
273	2.800000
274	0.000000
275	-11.866667
276	6.600000
277	3.400000
278	0.000000
279	0.000000
280	9.666667
281	9.533333
282	0.000000
283	0.933333
284	0.000000
285	0.000000
286	-14.066667
287	2.200000
288	0.000000
289	0.000000
290	0.000000
291	0.000000
292	0.000000
293	0.000000
294	2.333333
295	0.000000
296	5.933333
297	0.000000
298	0.200000
299	0.000000
300	1.800000
301	1.866667
302	4.533333
303	4.933333
304	0.000000
305	0.000000
306	-5.333333
307	2.533333
308	1.000000
309	4.133333
310	0.000000
311	4.866667
312	5.333333
313	21.066667
314	3.133333
315	3.400000
316	2.800000
317	2.000000
318	0.800000
319	3.533333
320	12.733333
321	11.533333
322	0.733333
323	0.000000
324	9.066667
325	0.000000
326	0.000000
327	0.000000
328	3.666667
329	0.200000
330	22.400000
331	3.666667
332	1.533333
333	3.666667
334	1.333333
335	26.200000
336	5.066667
337	20.733333
338	0.000000
339	0.533333
340	0.000000
341	0.000000
342	5.466667
343	0.866667
344	-8.333333
345	12.733333
346	8.533333
347	0.000000
348	5.200000
349	-10.400000
350	0.000000
351	18.400000
352	7.533333
353	8.400000
354	18.933333
355	3.266667
356	1.466667
357	11.333333
358	3.666667
359	0.000000
360	14.333333
361	6.200000
362	5.133333
363	0.000000
364	2.733333
365	0.000000
366	3.400000
367	0.000000
368	0.000000
369	2.066667
370	14.000000
371	6.866667
372	0.000000
373	14.200000
374	7.400000
375	13.666667
376	16.200000
377	19.800000
378	0.733333
379	0.000000
380	14.400000
381	0.000000
382	4.600000
383	5.400000
384	0.600000
385	0.466667
386	0.333333
387	0.000000
388	0.800000
389	20.266667
390	0.000000
391	6.866667
392	-13.600000
393	1.000000
394	4.666667
395	2.466667
396	0.000000
397	0.000000
398	0.000000
399	0.000000
400	0.000000
401	5.533333
402	3.333333
403	7.133333
404	0.000000
405	4.733333
406	6.400000
407	20.866667
408	2.933333
409	2.000000
410	5.933333
411	2.400000
412	9.266667
413	8.533333
414	7.333333
415	1.600000
416	17.066667
417	0.000000
418	12.866667
419	1.000000
420	0.266667
421	10.400000
422	25.266667
423	-3.266667
424	5.800000
425	2.000000
426	1.000000
427	6.466667
428	15.933333
429	-13.133333
430	1.333333
431	24.866667
432	27.200000
433	-4.666667
434	2.200000
435	9.066667
436	3.733333
437	0.000000
438	8.400000
439	0.933333
440	0.000000
441	13.733333
442	3.600000
443	7.533333
444	6.600000
445	3.266667
446	0.000000
447	0.933333
448	1.933333
449	11.933333
450	21.533333
451	7.800000
452	-5.600000
453	23.000000
454	-5.533333
455	1.133333
456	0.600000
457	11.133333
458	0.000000
459	0.000000
460	-2.800000
461	4.000000
462	14.133333
463	5.800000
464	1.933333
465	0.000000
466	0.000000
467	0.800000
468	10.266667
469	0.000000
470	29.266667
471	26.733333
472	6.400000
473	5.400000
474	5.800000
475	1.000000
476	0.000000
477	0.733333
478	1.000000
479	1.600000
480	0.000000
481	17.266667
482	8.000000
483	8.600000
484	8.866667
485	2.800000
486	1.933333
487	0.000000
488	0.000000
489	-4.466667
490	2.800000
491	2.800000
492	-9.866667
493	0.000000
494	3.133333
495	7.333333
496	17.400000
497	0.000000
498	4.066667
499	13.800000
500	15.000000
501	8.066667
502	0.933333
503	1.000000
504	1.866667
505	1.000000
506	0.733333
507	7.000000
508	7.000000
509	11.666667
510	0.000000
511	3.000000
512	2.933333
513	9.533333
514	3.400000
515	13.533333
516	1.266667
517	0.000000
518	0.000000
519	0.000000
520	0.000000
521	0.000000
522	23.866667
523	0.000000
524	0.000000
525	1.000000
526	0.000000
527	0.000000
528	0.000000
529	0.000000
530	-5.133333
531	-13.866667
532	1.000000
533	0.000000
534	0.000000
535	0.000000
536	0.000000
537	0.000000
538	0.000000
539	9.200000
540	0.000000
541	0.000000
542	0.000000
543	31.400000
544	32.200000
545	9.600000
546	13.400000
547	3.066667
548	12.333333
549	8.266667
550	-7.133333
551	0.000000
552	0.000000
553	10.000000
554	1.466667
555	4.600000
556	0.000000
557	4.533333
558	0.000000
559	1.266667
560	0.000000
561	0.000000
562	5.400000
563	0.333333
564	-3.933333
565	-7.600000
566	7.933333
567	0.000000
568	0.000000
569	1.600000
570	0.533333
571	4.800000
572	0.000000
573	0.866667
574	10.933333
575	7.600000
576	-9.400000
577	5.133333
578	31.666667
579	21.666667
580	-6.866667
581	21.133333
582	0.000000
583	3.866667
584	5.333333
585	20.266667
586	12.000000
587	11.000000
588	8.533333
589	1.933333
590	9.933333
591	1.000000
592	13.333333
593	9.466667
594	15.400000
595	8.000000
596	0.000000
597	5.600000
598	18.666667
599	8.933333
600	7.466667
601	0.866667
602	1.066667
603	2.600000
604	3.600000
605	0.133333
606	0.000000
607	4.733333
608	3.533333
609	2.466667
610	0.000000
611	0.000000
612	1.400000
613	-1.666667
614	0.000000
615	0.000000
616	8.733333
617	17.066667
618	17.066667
619	0.000000
620	1.000000
621	-4.400000
622	6.200000
623	-9.200000
624	0.000000
625	2.333333
626	3.133333
627	0.733333
628	10.466667
629	0.000000
630	0.000000
631	1.933333
632	1.600000
633	2.733333
634	4.466667
635	12.600000
636	2.400000
637	0.000000
638	4.533333
639	0.533333
640	17.466667
641	7.466667
642	1.800000
643	1.800000
644	0.000000
645	0.000000
646	6.933333
647	0.000000
648	0.000000
649	0.000000
650	1.266667
651	0.600000
652	3.000000
653	-6.800000
654	-13.333333
655	0.933333
656	3.066667
657	2.000000
658	1.000000
659	-2.133333
660	0.000000
661	20.400000
662	2.933333
663	1.266667
664	0.000000
665	-7.466667
666	10.800000
667	-8.866667
668	8.200000
669	0.000000
670	0.000000
671	0.000000
672	3.066667
673	0.000000
674	2.866667
675	0.000000
676	0.000000
677	12.666667
678	7.066667
679	0.000000
680	6.600000
681	0.400000
682	1.000000
683	0.000000
684	0.400000
685	0.000000
686	0.000000
687	-6.333333
688	0.000000
689	-9.866667
690	1.000000
691	0.000000
692	0.666667
693	0.000000
694	-9.800000
695	9.133333
696	10.600000
697	12.600000
698	10.866667
699	0.000000
700	2.400000
701	21.866667
702	0.000000
703	0.533333
704	0.000000
705	-1.666667
706	0.000000
707	14.066667
708	28.933333
709	25.333333
710	2.866667
711	0.733333
712	0.000000
713	1.866667
714	8.266667
715	4.400000
716	0.000000
717	-4.133333
718	0.000000
719	0.000000
720	-3.600000
721	3.600000
722	16.933333
723	6.600000
724	-8.266667
725	2.933333
726	2.800000
727	16.333333
728	-1.800000
729	11.600000
730	3.200000
731	1.000000
732	4.400000
733	0.000000
734	-7.800000
735	1.400000
736	14.800000
737	18.333333
738	14.933333
739	0.000000
740	2.333333
741	0.000000
742	0.000000
743	10.466667
744	7.533333
745	3.400000
746	0.000000
747	0.000000
748	11.066667
749	20.400000
750	0.000000
751	7.266667
752	1.200000
753	5.266667
754	6.866667
755	0.000000
756	5.200000
757	1.466667
758	19.466667
759	13.533333
760	5.466667
761	10.000000
762	0.000000
763	-4.866667
764	0.000000
765	0.666667
766	0.000000
767	0.933333
768	4.400000
769	9.066667
770	15.333333
771	4.400000
772	2.800000
773	0.000000
774	6.266667
775	9.266667
776	10.000000
777	0.000000
778	20.733333
779	-1.133333
780	0.000000
781	0.000000
782	0.000000
783	1.000000
784	4.066667
785	0.000000
786	0.000000
787	0.000000
788	0.000000
789	0.000000
790	-0.600000
791	5.933333
792	13.400000
793	21.733333
794	13.066667
795	17.666667
796	15.600000
797	17.200000
798	6.733333
799	10.466667
800	16.666667
801	0.000000
802	0.000000
803	0.866667
804	0.000000
805	-5.333333
806	0.000000
807	2.600000
808	-9.733333
809	0.000000
810	0.000000
811	20.400000
812	9.333333
813	11.533333
814	3.000000
815	-3.800000
816	0.000000
817	1.866667
818	4.200000
819	0.000000
820	4.666667
821	0.000000
822	0.000000
823	1.000000
824	11.266667
825	5.266667
826	13.600000
827	0.200000
828	1.533333
829	0.000000
830	0.000000
831	7.133333
